country,date_x,total_cases,total_deaths,total_tests,people_fully_vaccinated,population_x,gdp_per_capita,life_expectancy,population_density,date_y,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density_y,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,gdp_current_usd,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,health_expenditure_percent_gdp,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population_y,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,total_recoveries,recovery_rate
New Zealand,2023-10-18,2390777.0,3376.0,7264156.0,4182631.0,5185289.0,36085.843,82.29,18.206,2023-01-01,38.6426645398959,37.6306509437545,263310.0,1732.0,11.5814341558305,2.16333413124084,0.17278616130352,100.0,28.61,9012.73109708845,31359.7,80158.02583,19.412099806312,7.17222476016441,1.2006166002857,2.99666666666667,1.45474994182587,54.2657586361773,29.7687831480857,35.7274784835223,1.34053194522858,0.265415340662003,0.775932431221008,1.0,,88.7429166666667,95.91020269,3.6,1.1788672845172,248101705541.399,1.31238234043121,0.21676841378212,1.73179721832275,0.167881041765213,1.86519300937653,0.234129175543785,5.54056978225708,7.73777819,,,11.48,6.83,82.2073170731707,5124100.0,672077.0,1.63967132568359,0.137780949473381,2.60131307831324,2387401.0,99.85879067767507
Nicaragua,2023-10-18,16050.0,245.0,196380.0,6117158.0,6948395.0,5321.444,74.48,51.667,2023-01-01,42.3051354495596,27.4848761841449,120340.0,2280.0,17.0518819937603,-1.28731179237366,0.16271299123764,86.2914733886719,52.13,562.277690122661,4582.2,18448.51145,56.9265414658468,10.4674244465991,0.286798573153013,,0.10741999745369,,19.8137347498884,16.6495075674705,-1.03581631183624,0.26954585313797,0.508098244667053,142.0,27.3,52.7279166666667,57.14684935,2.5,0.52647269455043,15671583939.9889,-0.34842848777771,0.233039766550064,-1.30988025665283,0.166173860430717,-0.91473376750946,0.216171130537987,4.08665704727173,5.33572912,,46.2,20.507,4.859,73.837,6948392.0,2810208.0,-1.34889101982117,0.127768367528915,11.0064316097709,15805.0,98.47352024922118
Niger,2023-10-18,9515.0,315.0,254538.0,5483001.0,26207982.0,926.0,62.42,16.955,2023-01-01,36.7845583010973,0.842567300860504,1266700.0,151.0,9.96780688196935,-0.585803985595703,0.151262044906616,18.6,81.91,50.8465459502559,2197.95,44795.82741,19.9358348464514,4.22621791916393,4.75421460444792,,,,11.7645285971099,10.1645285569589,-0.639215767383575,0.210689440369606,0.31568518280983,132.0,39.7,65.2695833333333,22.38613931,2.07,1.66437842193306,15342278919.4009,-1.47217929363251,0.233039766550064,-0.484884023666382,0.148794934153557,-0.72080385684967,0.174772426486015,4.10143089294434,2.34244084,,32.9,45.293,8.141,61.576,26207977.0,21780401.0,-0.381765067577362,0.11933845281601,4.38889460398219,9200.0,96.68943772990016
Nigeria,2023-10-18,267146.0,3155.0,5279608.0,79729922.0,218541216.0,5338.454,54.69,209.588,2023-01-01,75.3691931003437,23.5664876972232,910770.0,1150.0,5.01122372043747,-1.10103046894073,0.151112407445908,59.5,82.51,142.129222071326,111978.1,322336.5011,234.308687154825,18.8471877843274,0.91923189527194,8.77037756856593,0.132229998707771,,,,-1.03512346744537,0.217173144221306,0.360609829425812,131.0,14.4,58.6095833333333,55.36371347,2.6,0.635544551107252,472624597402.898,-1.79814147949219,0.233039766550064,-0.913734316825867,0.156281173229218,-1.15594470500946,0.199526324868202,3.0636899471283,0.50597858,53.7,35.1,37.117,13.083,52.676,218541212.0,101575770.0,-0.59521096944809,0.11933845281601,21.7407887419939,263991.0,98.81899785136218
North Macedonia,2023-10-18,349104.0,9946.0,2074132.0,838181.0,2093606.0,13111.214,75.8,82.6,2023-01-01,49.9603489294211,39.7101506740682,25220.0,619.0,30.0730526659084,-0.323431134223938,0.171805381774902,100.0,20.26,3513.95497204072,6796.7,9768.859944,81.8831086439334,14.2047173195833,-1.9091488514177,,0.377189993858337,,17.3929743305034,33.3297447207121,-0.0810714960098267,0.285042852163315,0.55734920501709,17.0,6.4,83.4616666666667,83.01821027,3.1,1.60534290001473,13563132102.1663,0.11759065836668,0.240944445133209,-0.0962801203131676,0.160271763801575,0.452958881855011,0.240944251418114,3.30014991760254,4.76490688,39.9,33.5,10.2,15.5,74.5368292682927,2057679.0,841220.0,0.159953981637955,0.127861499786377,1.13519404250167,339158.0,97.15099225445712
Norway,2023-10-18,1489459.0,5732.0,11154564.0,4054726.0,5434324.0,64800.057,82.4,14.462,2023-01-01,2.70403821341313,33.4581491750625,364270.0,1414.0,17.5338054337251,2.0677604675293,0.179825648665428,100.0,61.29,22999.9345951283,36177.4,46116.8172,14.8470090866665,5.76412317852272,-19.3836480217021,,1.93798005580902,30.7520156212036,25.0781291375834,36.5657083797128,1.94218063354492,0.28764483332634,0.771051168441772,9.0,,93.4958333333333,98.99997764,3.7,1.63766554089693,593348981537.661,0.860958337783813,0.226615026593208,1.76217150688171,0.173145994544029,1.5161395072937,0.237253814935684,5.04169225692749,8.62964249,15.9,27.7,10.4,7.8,83.1634146341463,5457127.0,891476.0,1.77486836910248,0.141765177249908,0.536736762637051,1483727.0,99.61516228375538
Oman,2023-10-18,399449.0,4628.0,2031675.0,3048826.0,4576300.0,37960.709,77.86,14.98,2023-01-01,4.73738287560582,0.0078620355411954,309500.0,125.0,13.2700505831476,0.0523995123803616,0.205471202731133,100.0,0.05,6474.50020165781,71041.5,95082.40834,14.6057221324717,2.81184097477163,-6.38700336383128,,0.289779990911484,,,,0.0220412891358137,0.296128839254379,0.608116269111633,68.0,,66.13125,96.38007504,3.3,5.16766661805132,114667360208.062,0.529911398887634,0.239937707781792,0.500481188297272,0.195106819272041,0.432644993066788,0.251928895711899,4.35383987426758,4.80646753,,,18.419,3.796,72.541,4576298.0,560597.0,-1.147820353508,0.135897055268288,0.243337475232116,394821.0,98.84140403405691
Pakistan,2023-10-18,1580631.0,30656.0,28889568.0,140475871.0,235824864.0,5034.708,67.27,255.573,2023-01-01,47.0929327521793,4.7796803652968,770880.0,494.0,4.86366242097565,-0.804032683372498,0.154226794838905,94.9228591918945,46.6,419.684594254408,184111.2,436608.9225,300.179167963885,19.8738599646655,-1.45225942307802,1.0799297702808,0.164430007338524,55.0324216144747,7.49968677287633,12.7761000126159,-0.623640716075897,0.245769441127777,0.406070023775101,108.0,4.5,71.1333333333333,21.0372074,2.42,2.63074028023171,374697366359.244,-1.90026199817657,0.233039766550064,-0.672492206096649,0.162306278944016,-0.886412620544434,0.192540511488914,1.97444903850555,1.03996059,38.8,29.6,27.519,7.168,66.098,235824862.0,146845783.0,-0.862237751483917,0.1281418800354,3.97878815425614,1549975.0,98.06052139936519
Panama,2023-10-18,1047587.0,8654.0,6499239.0,3174155.0,4408582.0,22267.037,78.51,55.133,2023-01-01,29.4057158263683,56.6517026152602,74180.0,2928.0,27.2307182358199,-0.634607255458832,0.166021466255188,95.251082548876,28.43,2070.82248913738,9582.7,17231.02452,58.6582232407657,2.85748282185328,4.35151025511744,,0.156010001897812,,7.45946064719901,17.1386257121019,-0.127450808882713,0.263160139322281,0.501601994037628,86.0,66.3,70.4866666666667,67.509728,3.1,0.974136501313688,76522511800.0,0.297832071781158,0.233039766550064,-0.360025137662888,0.16905190050602,0.127132147550583,0.225545197725296,3.88723993301392,5.8625102,19.1,48.9,17.692,6.067,76.223,4408581.0,1360444.0,0.538583040237427,0.128617122769356,12.7319238281632,1038933.0,99.1739110928257
Papua New Guinea,2023-10-18,46864.0,670.0,249149.0,321192.0,10142625.0,3823.194,64.5,18.22,2023-01-01,3.18199885174226,79.1022170207128,452860.0,3142.0,8.42650936428612,-0.696246027946472,0.17836619913578,20.9166011810303,53.48,,5491.5,18397.91713,21.9702270017224,5.25323922215241,-6.45722464932769,5.23,0.031580001115799,48.6801012102042,11.8791968737405,20.8959153633377,-0.807290256023407,0.267457067966461,0.429185003042221,120.0,20.9,45.9820833333333,32.05416291,2.7,0.332904919500801,31603619041.7903,-0.609061777591705,0.228340446949005,-0.616135001182556,0.180511951446533,-0.682209134101868,0.208184897899628,1.8748300075531,1.72049451,,41.9,25.514,6.683,65.351,10142619.0,8765048.0,-0.014180064201355,0.131121128797531,9.40227756657452,46194.0,98.57033117104814
Paraguay,2023-10-18,735897.0,19978.0,2609819.0,3546685.0,6780745.0,8827.01,74.25,17.144,2023-01-01,42.3084319154291,39.8261432167128,397300.0,1130.0,10.9124051513135,-1.09022343158722,0.166021466255188,100.0,61.44,1682.06686860226,7575.7,50784.02825,16.8733929020891,9.76556667164402,3.74521256194368,,0.156969994306564,,9.794253597875,16.7400694932577,-0.613315761089325,0.263160139322281,0.528180062770844,125.0,32.4,75.83375,76.25916611,2.7,0.831483478747864,41722295229.2279,0.0359779521822929,0.233039766550064,-0.590548574924469,0.16905190050602,-0.169901669025421,0.225545197725296,3.63540124893188,4.11691141,24.93,45.1,20.627,7.638,70.262,6780744.0,2521216.0,0.001824835781008,0.127768367528915,7.83138038595728,715919.0,97.28521790413605
Peru,2023-10-18,4520727.0,221704.0,28971116.0,28699383.0,34049588.0,12236.706,76.74,25.129,2023-01-01,19.93413203125,56.373072890625,1280000.0,1738.0,7.65194999035368,-0.807577431201935,0.15816031396389,95.6,31.62,1334.19204636655,46578.9,89865.35382,26.34021171875,8.33370630096231,7.86763078945243,,0.171719998121262,35.6606135082656,16.1101894275061,23.1134061352439,-0.39776611328125,0.244467124342918,0.6051926612854,76.0,91.9,73.2716666666667,74.67495125,3.0,1.15356717784348,242631573320.79,-0.446338385343552,0.226615026593208,-0.551391065120697,0.161117270588875,0.20857498049736,0.212983131408691,3.89409995079041,4.28144789,,40.3,17.622,7.988,72.377,34049588.0,7249838.0,0.0513254441320896,0.127700909972191,5.71389863958169,4299023.0,95.09583303747384
Philippines,2023-10-18,4115714.0,66702.0,28472887.0,78443972.0,115559008.0,7599.188,71.23,351.873,2023-01-01,42.5361371029949,24.226045544488,298170.0,2348.0,16.4177653289032,-0.540948450565338,0.147102162241936,97.4899749755859,29.06,690.765962556541,133471.3,224971.7625,381.930871650401,5.82115811213955,6.3544615865094,2.77216666666666,0.322219997644424,43.4263389404755,14.6215024478577,18.6100670085761,0.0647772029042244,0.24280446767807,0.51596212387085,95.0,17.8,83.3779166666667,52.67573808,3.3,0.996295469741129,404284326110.463,-0.712976396083832,0.226615026593208,-0.518337488174438,0.162314921617508,0.0627855956554413,0.198862105607986,3.58021211624146,2.48967028,,40.7,21.813,7.311,69.266,115559009.0,60117263.0,-0.0568434745073318,0.128073826432228,4.31596781848061,4049012.0,98.37933345222724
Poland,2023-10-18,6525385.0,119655.0,36962382.0,22649247.0,39857144.0,27216.445,78.73,124.027,2023-01-01,47.3683763475988,31.0192747468148,306100.0,600.0,22.1443774997706,0.506694495677948,0.144503533840179,100.0,16.14,3971.79976131055,279223.8,338383.8449,123.316314929762,14.4294507575758,,,1.43585002422333,60.4543984704576,19.1515835126489,37.4328754358109,0.25948902964592,0.225299999117851,0.753088593482971,40.0,1.2,91.5725,86.94113568,3.6,2.38851188830618,688125010520.52,0.500283241271973,0.226615026593208,0.430609285831451,0.148250728845596,0.717305660247803,0.212983131408691,4.9414005279541,4.66816568,17.3,28.5,8.8,13.8,75.6024390243903,36821749.0,14679358.0,0.60035628080368,0.102437041699886,0.712649984922754,6405730.0,98.16631509098697
Portugal,2023-10-18,5621015.0,27424.0,42825431.0,8906354.0,10270857.0,27936.896,82.05,112.371,2023-01-01,43.2538567511157,36.154994891142,91605.6,854.0,27.681382138095,0.729021430015564,0.162981450557709,100.0,31.21,4662.60079980294,38973.5,55640.70734,113.113510527741,7.83269124233323,,,1.6807199716568,5.6574045702943,22.0060522220709,42.5562459477286,1.00159108638763,0.238205507397652,0.768949568271637,39.0,,89.31375,84.49690644,3.4,1.35438934019624,255196660987.427,0.860719680786133,0.226615026593208,1.11392903327942,0.164331361651421,0.762673318386078,0.234129175543785,4.71190643310547,6.79872322,,34.6,7.7,12.1,81.0731707317073,10409704.0,3395541.0,1.25333595275879,0.10886125266552,0.796882208078967,5593591.0,99.51211658392657
Qatar,2023-10-18,514524.0,690.0,7574423.0,2852178.0,2695131.0,116935.6,80.23,227.322,2023-01-01,6.44038294168842,0.0,11490.0,74.0,30.3602330866031,0.803727507591248,0.182715550065041,100.0,0.06,16415.2515393108,87578.3,119605.3672,233.963011314186,4.99527553740761,-17.1070509504673,,0.680779993534088,,,,1.13682854175568,0.251533657312393,0.637771606445313,77.0,,70.6495833333333,100.0,3.5,6.96216611853725,236258302839.653,0.958558142185211,0.232942596077919,0.919315934181213,0.176981404423714,0.870516777038574,0.231741517782211,3.2336699962616,3.30993986,,,9.816,1.311,79.272,2695122.0,18381.0,-1.04874444007874,0.134817644953728,0.334792159167632,513834.0,99.86589546843297
Romania,2023-10-18,3478091.0,68409.0,21260367.0,8114769.0,19659270.0,23313.199,76.05,85.129,2023-01-01,56.8454450625869,30.1158292767733,230080.0,637.0,21.2260451109904,0.0166723933070898,0.144503533840179,100.0,24.06,2584.41178726443,68664.0,95744.39542,83.1104789638387,13.7954887432521,-4.93505479301066,0.22718605926468,0.473019987344742,55.5722418945987,14.963848819492,36.8967339556693,4.70589620817918e-05,0.225299999117851,0.584187865257263,55.0,21.9,84.3229166666667,85.50309124,3.2,1.73054506592533,300691354864.855,0.488021969795227,0.226615026593208,0.404155731201172,0.148250728845596,0.364533066749573,0.212983131408691,3.2530517578125,5.02272987,30.4,33.9,9.3,17.5,72.9609756097561,19047009.0,8668484.0,0.563367962837219,0.102437041699886,1.26238064294495,3409682.0,98.0331451937284
Rwanda,2023-10-18,133194.0,1468.0,5534918.0,10399665.0,13776702.0,1854.211,69.02,494.869,2023-01-01,81.2509120389137,11.2282124037292,24670.0,1212.0,13.2130947065812,0.561202585697174,0.161796391010284,48.7004356384277,81.39,,1382.0,6329.924675,545.678475881638,17.6892095588154,0.309653846231737,10.33375,0.758729994297028,48.4289742567034,15.0775570745639,21.5343342099324,0.232485979795456,0.214687496423721,0.379552751779556,38.0,11.8,70.5795833333333,30.46181693,2.8,1.44995636096192,13311487445.0686,0.0305139776319265,0.240944445133209,0.146466091275215,0.149732127785683,0.16292978823185,0.180236950516701,4.75224018096924,2.92674851,28.7,43.7,29.976,6.28,66.072,13776698.0,11335329.0,-0.930956423282623,0.123018763959408,3.59034703252303,131726.0,98.89784825142274
Sao Tome and Principe,2023-10-18,6599.0,80.0,4694.0,111986.0,227393.0,3052.714,70.39,212.841,2023-01-01,43.75,53.4166666666667,960.0,3200.0,23.8994021000435,0.284455984830856,0.208286836743355,78.4511108398438,40.75,,141.1,179.72515,232.403125,18.0056351122846,12.6679365165083,,,,,,-0.843731462955475,0.238976076245308,,170.0,,54.8291666666667,51.20409155,2.65,,542686976.457587,0.607801914215088,0.248592063784599,-0.614071309566498,0.167692363262177,-0.89024293422699,0.208157077431679,5.15598058700562,2.4861083,,40.7,28.263,6.387,67.591,227380.0,55128.0,0.285293698310852,0.145558893680573,3.22503487068954,6519.0,98.78769510531899
Saudi Arabia,2023-10-18,841469.0,9646.0,43251385.0,25433941.0,36408824.0,49045.411,75.13,15.322,2023-01-01,80.7730416943838,0.454484134921779,2149690.0,59.0,10.5504255310192,0.35694831609726,0.182715550065041,100.0,0.06,9047.68551300765,513555.8,712585.402,16.7235257176616,2.4740737192537,,,0.445499986410141,,8.23747120970874,33.4352762035106,0.583050787448883,0.247899755835533,0.576390504837036,63.0,6.7,80.7658333333333,100.0,3.4,7.42273250452989,1108571517285.38,-0.362989008426666,0.22228667140007,0.290623277425766,0.176314279437065,0.418585479259491,0.231741517782211,5.13781023025513,3.89233899,,,17.473,2.864,76.936,36408820.0,5559991.0,-1.48996067047119,0.131377190351486,0.795481397709382,831823.0,98.85367137707985
Senegal,2023-10-18,89022.0,1971.0,1102099.0,1503332.0,17316452.0,2470.58,67.94,82.328,2023-01-01,49.4000934919233,41.6982288474523,192530.0,686.0,18.4191797807048,-0.0287281088531017,0.147000029683113,67.975341796875,38.64,232.707825768766,10680.2,30293.27863,87.6576118007583,9.69681899081073,4.5140477809827,,0.577199995517731,,18.65901695246,23.2060074802149,-0.0012492777314037,0.201468542218208,0.420110791921616,123.0,27.8,72.20625,58.05481906,2.25,1.57213470423859,27684264748.2324,-0.15329946577549,0.233039766550064,-0.26250022649765,0.145413607358932,-0.296521306037903,0.173512041568756,5.64111423492432,1.72161877,,36.2,32.573,5.922,67.093,17316449.0,8816497.0,0.164923653006554,0.11933845281601,0.267518151792543,87051.0,97.78594055402036
Serbia,2023-10-18,2560024.0,18057.0,9852899.0,3278198.0,6871547.0,14048.881,76.0,80.291,2023-01-01,41.443691283149,32.3812581757641,84090.0,,32.666695903371,-0.456187754869461,0.158030226826668,100.0,26.01,4271.7446669105,46324.3,62883.94612,81.2739445831847,11.9815117344703,-0.917490260506404,-6.24277777777781,0.994090020656586,,20.6140685485851,39.5257249173654,0.0656684786081314,0.267456382513046,0.676606357097626,44.0,92.8,80.8358333333333,83.53825397,2.8,2.27899881291153,63563401043.5044,-0.172904297709465,0.233039766550064,-0.113290347158909,0.157292708754539,0.137092441320419,0.225545197725296,3.29965996742249,5.30452394,29.8,33.1,9.1,20.0,72.7307317073171,6664449.0,2874177.0,-0.099995344877243,0.124169021844864,1.05526165452556,2541967.0,99.2946550501089
Sierra Leone,2023-10-18,7766.0,125.0,428517.0,4961886.0,8605723.0,1390.3,54.7,104.7,2023-01-01,54.7104461069548,34.8455250761984,72180.0,2526.0,7.18770355360354,-0.563655316829681,0.147000029683113,27.4940490722656,71.17,,1048.0,5952.4739,116.661692989748,27.2082883814653,-4.80215938643568,15.4575,,,,,-1.16025280952454,0.201468542218208,0.36270210146904,163.0,17.9,59.1995833333334,18.0,2.08,0.599792940179085,4094563859.43556,-0.0895016714930534,0.233039766550064,-0.828648924827576,0.145413607358932,-1.05557787418365,0.173512041568756,3.04676365852356,1.36035788,,35.7,31.36,9.113,60.062,8605718.0,4833746.0,-0.142346099019051,0.11933845281601,2.13748640464524,7641.0,98.39041977852176
Slovenia,2023-10-18,1345384.0,9448.0,5336373.0,1222225.0,2119843.0,31400.84,81.32,102.619,2023-01-01,30.3410738761646,61.3711140025029,20136.4,1162.0,32.7515450778309,0.76738029718399,0.144503533840179,100.0,22.4,6727.99930164211,12477.3,15286.67677,104.689964442502,8.83369886749452,,,2.13088011741638,,18.2707915588823,43.0839700035755,1.0690666437149,0.225299999117851,0.774986982345581,37.0,78.5,92.5333333333333,88.91242151,3.3,1.18798601519501,60063475466.3446,0.706639647483826,0.226615026593208,0.972656548023224,0.148250728845596,0.694944024085999,0.212983131408691,5.6695818901062,6.86089611,15.0,24.3,9.0,11.0,80.8756097560976,2111986.0,934533.0,0.972445666790009,0.102437041699886,0.424646581984274,1335936.0,99.29774696294886
South Africa,2023-10-18,4072533.0,102595.0,25637671.0,21038797.0,59893884.0,12294.876,64.13,46.754,2023-01-01,79.4178502831612,14.0250847010527,1213090.0,495.0,7.58642628641521,-0.319765210151672,0.157882779836655,89.3,9.76,4183.82749019812,393241.6,501520.8805,48.9594795110008,7.03972661255866,3.84899041480706,3.64416666666667,0.603600025177002,75.4188859316029,25.8477925404923,34.1601828886201,-0.125317960977554,0.216311052441597,0.425453394651413,84.0,14.5,82.38125,72.310492,3.7,0.739893648166575,405270850099.387,-0.722118079662323,0.226615026593208,0.01973732188344,0.157635524868965,-0.185125753283501,0.212983131408691,6.18347978591919,5.33053446,7.0,63.0,19.821,11.432,62.341,59893885.0,18965399.0,0.707014203071594,0.119531407952309,41.8657281155598,3969938.0,97.48080617149083
Spain,2023-10-18,13980340.0,121852.0,93162168.0,40739123.0,47558632.0,34272.36,83.56,93.105,2023-01-01,52.4848941208322,37.1727521093233,499733.244,636.0,17.7516809749571,0.68531209230423,0.162981450557709,100.0,19.35,5355.98700558221,202705.8,270310.9717,94.8822087969797,8.39057634118627,,,1.42929005622864,134.10213698474,15.0326027374846,39.0237177756506,0.92075788974762,0.238205507397652,0.728255033493042,31.0,78.5,91.4075,94.4855432,3.9,1.46603384385733,1417800466262.65,0.265326976776123,0.226615026593208,0.79993212223053,0.164331361651421,0.797074437141418,0.234129175543785,4.58532047271729,7.84911251,26.4,33.9,7.1,9.5,83.1780487804878,47778340.0,8932638.0,1.01301276683807,0.10886125266552,0.610694288860715,13858488.0,99.12840460246318
Sri Lanka,2023-10-18,672593.0,16882.0,7691045.0,14752827.0,21832150.0,11669.077,76.98,341.955,2023-01-01,45.4574846427417,34.1070158422244,61860.0,1712.0,5.39627628170407,-0.383287221193314,0.159983620047569,100.0,49.32,519.551888732372,21846.3,35117.25456,358.163595215002,49.7211021114331,7.09887513275574,2.1541666666667,0.115970000624657,73.512659162998,7.3750282593627,17.4791566507108,-0.391204476356506,0.254717737436295,0.598324298858643,99.0,16.7,79.0504166666667,44.45308724,2.8,1.43043206686897,74403578363.4355,-0.785569846630096,0.233039766550064,-0.0569253154098988,0.164648070931435,-0.65364283323288,0.213799729943275,1.19978594779968,1.86251867,16.0,37.7,14.019,7.36,76.399,22181000.0,17960843.0,-0.191544353961945,0.128449395298958,3.42730492260757,655711.0,97.49001253358271
Sudan,2023-10-18,63993.0,5046.0,562941.0,13416394.0,46874200.0,4466.507,65.31,23.258,2023-01-01,60.3130835117773,9.73629014989293,1868000.0,250.0,6.07863931128219,-1.39786016941071,0.152434751391411,61.7677192687988,62.13,263.517429349777,20796.1,107114.2127,24.4417569593148,138.80846024176,,,0.224999994039536,8.65873242919908,7.39027026174951,9.72624152630822,-1.70530915260315,0.212906703352928,0.377445191144943,171.0,4.7,43.57875,28.4,2.4,0.915918757058143,51662241775.0629,-1.99889421463013,0.233039766550064,-1.26452505588531,0.14919525384903,-1.58131110668182,0.174772426486015,2.02213001251221,1.03126121,,34.2,33.596,6.799,65.267,46874204.0,30020115.0,-1.50051319599152,0.11956413090229,5.1480839388,58947.0,92.11476255215413
Suriname,2023-10-18,82588.0,1408.0,84184.0,237879.0,618046.0,13767.119,71.68,3.612,2023-01-01,0.5,97.3336108974359,156000.0,2331.0,21.6281740080078,-0.405177503824234,0.194044888019562,98.8232574462891,14.66,3493.17689518012,2601.32,4312.425111,3.92939102564103,52.4460272762408,-20.2521160269652,,,,,,-0.943955838680267,0.327443838119507,,162.0,125.2,61.5175,65.93980141,,,3620987993.32637,0.39629203081131,0.233039766550064,-0.127625867724419,0.183857396245003,-0.789872884750366,0.255005180835724,3.80620574951172,4.37696552,,39.2,18.154,8.667,70.274,618040.0,208236.0,0.36726301908493,0.143410786986351,5.70976917034607,81180.0,98.29515183803943
Sweden,2023-10-18,2718433.0,24902.0,18407585.0,7593676.0,10549349.0,46949.283,82.8,24.718,2023-01-01,7.37302077073873,68.6990689582005,407283.54,624.0,32.8395544402422,2.06165814399719,0.162981450557709,100.0,58.4,13480.148224391,33576.1,45458.82211,25.5738569744311,8.36929098869189,1.88744934931714,1.34636666666666,3.41742992401123,40.4789669588839,27.2146580788903,32.8449275483828,1.57297706604004,0.238205507397652,0.79535710811615,10.0,34.4,92.2279166666667,95.00970335,4.0,1.30746311852624,591718144602.141,0.902623057365417,0.226615026593208,1.69006848335266,0.164331361651421,1.68157696723938,0.234129175543785,6.67996120452881,9.77640724,17.9,29.8,11.0,8.8,83.1560975609756,10486941.0,1206837.0,1.52103972434998,0.10886125266552,1.07957344811078,2693531.0,99.08395755937336
Tanzania,2023-10-18,43078.0,846.0,455776.0,32165791.0,65497752.0,2683.304,65.46,64.699,2023-01-01,44.6163919620682,51.1131180853466,885800.0,1071.0,5.26089899313518,-0.341099858283997,0.147000029683113,42.7433624267578,83.95,101.939302741467,14435.5,89255.44823,71.7863332580718,4.35027204269101,9.63750201577468,12.2589299422918,0.514559984207153,,11.695083058288,14.5748625993064,-0.42673471570015,0.201468542218208,0.389834702014923,141.0,18.8,67.3341666666667,31.63313086,2.990185,1.092190045588,75732311666.039,-0.265859961509705,0.233039766550064,-0.443158507347107,0.145413607358932,-0.563533365726471,0.173512041568756,3.23824501037598,1.60523546,,40.5,36.21,6.222,66.201,65497748.0,41471864.0,-0.65902853012085,0.11933845281601,3.70475302959177,42232.0,98.03612052555829
Thailand,2023-10-18,4757728.0,34482.0,24733803.0,53486086.0,71697024.0,16277.671,77.15,135.132,2023-01-01,45.9981600735971,38.8283192076572,510890.0,1622.0,20.5400038080968,-0.452194035053253,0.152671322226524,100.0,20.83,2483.5571470213,265478.9,433773.458,140.149744563409,6.07741228434319,-1.51493156856299,2.4725,1.32818996906281,58.5592313583372,14.3241419736655,24.409255182981,0.128285065293312,0.247899755835533,0.609310984611511,21.0,2.5,82.5141666666667,87.97728101,3.5,1.15764084576469,495423343049.622,-0.383099317550659,0.21676841378212,0.067307785153389,0.164239436388016,0.165019407868385,0.212983131408691,2.61348009109497,3.06738973,17.61,34.9,8.999,7.922,78.715,71697030.0,33777188.0,-0.622607707977295,0.125399500131607,4.81278275098662,4723246.0,99.27524230052663
Togo,2023-10-18,39524.0,290.0,749695.0,1554066.0,8848700.0,1429.813,61.04,143.366,2023-01-01,70.2334988049274,22.1788931788932,54390.0,1168.0,12.7165842599228,-0.64967155456543,0.151262044906616,55.7401161193848,76.62,151.473927755992,2415.1,8395.488807,158.941514984372,7.96757361617885,6.07843285652542,,0.196140006184578,,13.5836337317592,13.3964553052076,-0.64258873462677,0.210689440369606,0.431868046522141,97.0,78.4,66.6816666666667,34.98405528,2.5,5.44192262318708,8341225241.45693,-0.711050152778625,0.233039766550064,-0.55883401632309,0.148794934153557,-0.562867999076843,0.174772426486015,3.79811930656433,1.24389136,,37.9,31.856,8.168,61.619,8848699.0,4962262.0,-0.762097477912903,0.11933845281601,,39234.0,99.26626859629593
Trinidad and Tobago,2023-10-18,191496.0,4390.0,768404.0,716898.0,1531043.0,28763.071,73.51,266.886,2023-01-01,10.5263157894737,44.3996101364522,5130.0,2200.0,13.5922618338258,-0.37968635559082,0.171542674303055,100.0,0.47,6661.10138757435,15420.0,26480.71295,297.400194931774,5.82838638517959,-11.0292455414169,6.84208333333333,0.0643400028347969,15.928004235045,16.5468805109092,32.899537992233,-0.0251202769577503,0.272036522626877,0.603487730026245,105.0,28.7,55.4458333333333,79.0,2.5,0.716467302343877,30053575132.142,0.357974648475647,0.233039766550064,-0.167874693870544,0.173295557498932,-0.0740921869874001,0.225545197725296,2.64007568359375,3.38081074,,40.3,11.687,9.131,72.971,1531044.0,714385.0,0.646616280078888,0.128730952739716,29.3642829379752,187106.0,97.70752391694866
Tunisia,2023-10-18,1153361.0,29423.0,4647813.0,6401841.0,12356116.0,10849.297,76.7,74.228,2023-01-01,62.4388516992791,4.53308444902163,155360.0,207.0,25.6174850904399,-0.251350313425064,0.158648192882538,99.9,12.88,1408.09110339814,29293.0,40882.99745,78.9324536560247,8.30646124447623,,,0.746580004692078,42.5197543010178,20.1154877238471,33.7641230227092,-0.299408107995987,0.224907666444778,0.516809940338135,78.0,39.2,75.1266666666667,78.98965145,2.57,2.47677866774635,46303552449.3542,-0.596295177936554,0.233039766550064,-0.0853122770786285,0.163090437650681,-0.414175897836685,0.20897077023983,6.22044992446899,3.72313976,,33.7,16.093,7.884,73.772,12356117.0,3680393.0,-0.183771133422852,0.11933845281601,4.62105575007752,1123938.0,97.44893402846117
